id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression
dd7375f2-43a1-4774-a1a5-6d09890e8680,2230,3946949,2,00:18:12.427,63,12,30,Pass,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,27.7,0.1,83.1,3.4,,,4.246194,true,false,,,149576,Semih Kılıçsoy,55.4982,0.059496485,3,High Pass,false,false,false,,,false,,,,false,false,0.017842822,0.0071419845,0.010700837,0.008754044,0.011394815,-0.0026407707,0.013341608,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9add4c10-2faf-4df5-9731-33bec0752c2e, f3d1959b-609e-49f7-ab19-ced1115ec620",,,,,,,,,,,,,,,10,Midfield third - Left - Forwards - Long - High Pass,0.9782151356,0.1837742627,,,,,
6c5cdc78-8c4a-406e-96f8-8c4291cf6976,2231,3946949,2,00:18:16.592,63,16,17,Pressure,125,996,Beşiktaş,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,37.5,74.4,,,,,4.536183,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"184846c7-fa6b-4a0c-bae0-2606fc2bb0e3, 9add4c10-2faf-4df5-9731-33bec0752c2e",,,,,,,,,,,,,,,,,,,,,,,
9add4c10-2faf-4df5-9731-33bec0752c2e,2232,3946949,2,00:18:16.673,63,16,42,Ball Receipt*,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,83.1,3.4,,,,,,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"6c5cdc78-8c4a-406e-96f8-8c4291cf6976, dd7375f2-43a1-4774-a1a5-6d09890e8680",,,,,,,,,,,,,,,,,,,,,,,
184846c7-fa6b-4a0c-bae0-2606fc2bb0e3,2233,3946949,2,00:18:16.673,63,16,43,Carries,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,83.1,3.4,95.9,4.2,,,9.654787,true,false,,,,,,,,,,,,,,false,,,,false,false,0.02476812,0.017842822,0.006925298,0.008866216,0.008754044,1.121722E-4,0.0068131257,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"6c5cdc78-8c4a-406e-96f8-8c4291cf6976, 8bc2a1bf-4a2d-47a7-ada0-5f273c19a04b, 9add4c10-2faf-4df5-9731-33bec0752c2e, d0b493a0-78ad-4193-93c4-65631d750025",,,,,,,,,,,,,,,,,,,,,,,
d0b493a0-78ad-4193-93c4-65631d750025,2234,3946949,2,00:18:25.676,63,25,17,Pressure,125,996,Beşiktaş,1,Regular Play,6468,Samsunspor,8242,Landry Nany Dimata,12,Right Midfield,24.9,77.8,,,,,0.611286,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,184846c7-fa6b-4a0c-bae0-2606fc2bb0e3,,,,,,,,,,,,,,,,,,,,,,,
8bc2a1bf-4a2d-47a7-ada0-5f273c19a04b,2235,3946949,2,00:18:26.328,63,26,30,Pass,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,95.9,4.2,84.1,28.4,,,2.222321,false,false,,,10314,Gedson Carvalho Fernandes,26.923595,2.0244775,1,Ground Pass,false,false,false,65fee6ab-b006-4420-89ee-bfa54d7ace8b,,false,,,,false,false,0.028716926,0.02476812,0.003948806,0.009155705,0.008866216,2.894886E-4,0.0036593173,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e1dabc7d-c7cb-465f-96ab-9d0f538e8a77,,,,,,,,,,,,,,,49,Attacking third - Left - Backwards - Short - Ground Pass,0.8198939733,0.9425911903,,,,,
e1dabc7d-c7cb-465f-96ab-9d0f538e8a77,2236,3946949,2,00:18:28.551,63,28,42,Ball Receipt*,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,84.1,28.4,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8bc2a1bf-4a2d-47a7-ada0-5f273c19a04b,,,,,,,,,,,,,,,,,,,,,,,
f3ade707-35e2-4d59-8b00-31d38cf6e70f,2237,3946949,2,00:18:28.551,63,28,43,Carries,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,84.1,28.4,93.0,32.0,,,1.707136,false,false,,,,,,,,,,,,,,false,,,,false,false,0.040380727,0.028716926,0.011663802,0.009039143,0.009155705,-1.165615E-4,0.0117803635,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"65fee6ab-b006-4420-89ee-bfa54d7ace8b, e1dabc7d-c7cb-465f-96ab-9d0f538e8a77",,,,,,,,,,,,,,,,,,,,,,,
65fee6ab-b006-4420-89ee-bfa54d7ace8b,2238,3946949,2,00:18:30.258,63,30,16,Shot,125,996,Beşiktaş,1,Regular Play,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,93.0,32.0,95.6,32.4,,0.0,0.100265,false,false,,,,,,,,,,,,,8bc2a1bf-4a2d-47a7-ada0-5f273c19a04b,false,false,false,0.028451227,false,false,0.028451227,0.040380727,-0.011929501,0.009039143,0.009039143,0.0,-0.011929501,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a2276d68-ecbc-4b55-b3f8-55a783943c0f, c39457cb-924e-4ca1-ad75-49931dde3f7b",,,,,,,,,,,,,false,false,,,,,0.0966879874,0.0682367608,,-0.0044936761,
a2276d68-ecbc-4b55-b3f8-55a783943c0f,2239,3946949,2,00:18:30.358,63,30,6,Block,125,996,Beşiktaş,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,24.5,47.7,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,0.009362933,0.009039143,3.237901E-4,0.011907603,0.09668799,-0.08478039,0.085104175,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,65fee6ab-b006-4420-89ee-bfa54d7ace8b,,,,,,,,,,,,,,,,,,,,,,,
c39457cb-924e-4ca1-ad75-49931dde3f7b,2240,3946949,2,00:18:30.518,63,30,23,Goal Keeper,125,996,Beşiktaş,1,Regular Play,6468,Samsunspor,33093,Okan Kocuk,1,Goalkeeper,2.4,41.3,2.4,41.3,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,32,Shot Faced,,,,,,,44,Set,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,65fee6ab-b006-4420-89ee-bfa54d7ace8b,,,,,,,,,,,,,,,,,,,,,,,
286828fd-4e03-4487-8f3c-7fa5eca438b7,2241,3946949,2,00:18:34.875,63,34,2,Ball Recovery,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,33093,Okan Kocuk,1,Goalkeeper,9.2,37.0,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
ab61a247-1a62-4663-8794-6e63bb4c145a,2242,3946949,2,00:18:34.875,63,34,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,33093,Okan Kocuk,1,Goalkeeper,9.2,37.0,12.9,38.7,,,4.411774,false,false,,,,,,,,,,,,,,false,,,,false,false,0.012114096,0.009362933,0.0027511632,0.011847441,0.011907603,-6.01616E-5,0.0028113248,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"286828fd-4e03-4487-8f3c-7fa5eca438b7, cede82bb-e6e3-4638-8992-316bc74fd3f3",,,,,,,,,,,,,,,,,,,,,,,
cede82bb-e6e3-4638-8992-316bc74fd3f3,2243,3946949,2,00:18:39.286,63,39,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,33093,Okan Kocuk,1,Goalkeeper,12.9,38.7,15.4,56.6,,,1.866275,false,false,,,30397,Ľubomír Šatka,18.073738,1.4320291,1,Ground Pass,false,false,false,,,false,,,,false,false,0.009964379,0.012114096,-0.0021497179,0.012820533,0.011847441,9.730915E-4,-0.0031228093,,,,,,,69,Keeper Arm,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,cebb371a-53e8-4bfa-9a90-55e128f42b85,,,,,,,,,,,,,,,33,Defensive third - Center - To right - Short - Ground Pass,0.9964103184,0.9983958602,,,,,
cebb371a-53e8-4bfa-9a90-55e128f42b85,2244,3946949,2,00:18:41.153,63,41,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,15.4,56.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,cede82bb-e6e3-4638-8992-316bc74fd3f3,,,,,,,,,,,,,,,,,,,,,,,
0d7c86ba-9ac8-4248-b4f6-2f07ec8b9891,2245,3946949,2,00:18:41.153,63,41,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,15.4,56.6,18.7,59.2,,,1.236329,false,false,,,,,,,,,,,,,,false,,,,false,false,0.012128274,0.009964379,0.0021638954,0.012281759,0.012820533,-5.387738E-4,0.0027026692,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a79bda32-740b-4907-9dc6-56f7ddc465b5, cebb371a-53e8-4bfa-9a90-55e128f42b85",,,,,,,,,,,,,,,,,,,,,,,
a79bda32-740b-4907-9dc6-56f7ddc465b5,2246,3946949,2,00:18:42.389,63,42,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,18.7,59.2,25.9,69.5,,,0.909266,false,false,,,30206,Zeki Yavru,12.56702,0.96072227,1,Ground Pass,false,false,false,,,false,,,,false,false,0.010243119,0.012128274,-0.0018851552,0.0121652195,0.012281759,-1.165392E-4,-0.001768616,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,c54b367d-2e79-44c9-895c-69aa82c56a85,,,,,,,,,,,,,,,58,Defensive third - Right - Forwards - Short - Ground Pass,0.9315211864,0.9820434451,,,,,
c54b367d-2e79-44c9-895c-69aa82c56a85,2247,3946949,2,00:18:43.298,63,43,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,25.9,69.5,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,a79bda32-740b-4907-9dc6-56f7ddc465b5,,,,,,,,,,,,,,,,,,,,,,,
1c0e69a0-4543-4b33-ba64-592dcdf96f7b,2248,3946949,2,00:18:43.298,63,43,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,25.9,69.5,30.0,72.5,,,1.118511,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0100605525,0.010243119,-1.825662E-4,0.011541421,0.0121652195,-6.237989E-4,4.412327E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"7385dd31-a09a-4d14-82f8-c6f34e0f08d3, c54b367d-2e79-44c9-895c-69aa82c56a85",,,,,,,,,,,,,,,,,,,,,,,
7385dd31-a09a-4d14-82f8-c6f34e0f08d3,2249,3946949,2,00:18:44.417,63,44,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,30.0,72.5,50.3,78.2,,,1.592368,false,false,,,8242,Landry Nany Dimata,21.085066,0.27373943,1,Ground Pass,false,false,false,,,false,,,,false,false,0.01336621,0.0100605525,0.0033056578,0.010686778,0.011541421,-8.546421E-4,0.0041603,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,f7e508bf-2ef4-49fc-b4c7-d7f5a764cf42,,,,,,,,,,,,,,,12,Midfield third - Right - Forwards - Short - Ground Pass,0.5631189028,0.8944740295,,,,,
f7e508bf-2ef4-49fc-b4c7-d7f5a764cf42,2250,3946949,2,00:18:46.009,63,46,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8242,Landry Nany Dimata,12,Right Midfield,50.3,78.2,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7385dd31-a09a-4d14-82f8-c6f34e0f08d3,,,,,,,,,,,,,,,,,,,,,,,
63a9b83d-1ee3-403d-9b1f-ebe502a746c6,2251,3946949,2,00:18:46.009,63,46,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8242,Landry Nany Dimata,12,Right Midfield,50.3,78.2,58.2,57.5,,,3.528472,false,false,,,,,,,,,,,,,,false,,,,false,false,0.017608587,0.01336621,0.0042423764,0.009586883,0.010686778,-0.0010998957,0.005342272,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5a364d71-7a59-457d-9458-ed9f35024329, f7e508bf-2ef4-49fc-b4c7-d7f5a764cf42",,,,,,,,,,,,,,,,,,,,,,,
5a364d71-7a59-457d-9458-ed9f35024329,2252,3946949,2,00:18:49.538,63,49,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8242,Landry Nany Dimata,12,Right Midfield,58.2,57.5,38.5,60.1,,,1.535133,false,false,,,30397,Ľubomír Šatka,19.870832,3.0103714,1,Ground Pass,false,false,false,,,false,,,,false,false,0.013796851,0.017608587,-0.0038117357,0.01057192,0.009586883,9.850375E-4,-0.004796773,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e86622d0-4309-4d66-b6a8-74487df29c80,,,,,,,,,,,,,,,39,Defensive third - Right - Backwards - Short - Ground Pass,0.9436070339,0.9857565761,,,,,
e86622d0-4309-4d66-b6a8-74487df29c80,2253,3946949,2,00:18:51.073,63,51,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,38.5,60.1,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5a364d71-7a59-457d-9458-ed9f35024329,,,,,,,,,,,,,,,,,,,,,,,
1dda5dcf-390f-4fdc-9989-d99f60cc41f1,2254,3946949,2,00:18:51.073,63,51,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,38.5,60.1,41.5,58.6,,,0.825819,false,false,,,,,,,,,,,,,,false,,,,false,false,0.014872071,0.013796851,0.0010752203,0.010113188,0.01057192,-4.587322E-4,0.0015339525,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a3794d38-55fc-4e24-a9e8-cca30de2bdd2, e86622d0-4309-4d66-b6a8-74487df29c80",,,,,,,,,,,,,,,,,,,,,,,
a3794d38-55fc-4e24-a9e8-cca30de2bdd2,2255,3946949,2,00:18:51.898,63,51,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,30397,Ľubomír Šatka,3,Right Center Back,41.5,58.6,46.5,40.6,,,1.982821,false,false,,,3799,Youssef Aït Bennasser,18.681541,-1.2998495,1,Ground Pass,false,false,false,,,false,,,,false,false,0.014640394,0.014872071,-2.316777E-4,0.010529633,0.010113188,4.164446E-4,-6.481223E-4,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,317eaf16-6ef1-4589-9392-1920a3ca8c00,,,,,,,,,,,,,,,26,Midfield third - Center - To left - Short - Ground Pass,0.7421796626,0.9786995649,,,,,
317eaf16-6ef1-4589-9392-1920a3ca8c00,2256,3946949,2,00:18:53.881,63,53,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,46.5,40.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,a3794d38-55fc-4e24-a9e8-cca30de2bdd2,,,,,,,,,,,,,,,,,,,,,,,
a645dd5e-a01e-48e8-ad5d-0674f2d8d52d,2257,3946949,2,00:18:53.881,63,53,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,46.5,40.6,48.2,37.8,,,1.285199,false,false,,,,,,,,,,,,,,false,,,,false,false,0.015291076,0.014640394,6.506825E-4,0.009535334,0.010529633,-9.942986E-4,0.0016449811,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0e8cee80-f790-44b0-a91a-67ac7d481ff0, 317eaf16-6ef1-4589-9392-1920a3ca8c00",,,,,,,,,,,,,,,,,,,,,,,
0e8cee80-f790-44b0-a91a-67ac7d481ff0,2258,3946949,2,00:18:55.167,63,55,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,48.2,37.8,50.7,13.0,,,1.499753,false,false,,,8301,Rick van Drongelen,24.92569,-1.4703293,1,Ground Pass,false,false,false,,,false,,,,false,false,0.015034676,0.015291076,-2.564006E-4,0.010033837,0.009535334,4.985025E-4,-7.549031E-4,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,b8c22e2e-f874-4b7d-9923-ce9488e7f28d,,,,,,,,,,,,,,,30,Midfield third - Center - To left - Short - Ground Pass,0.9602808879,0.9923455119,,,,,
b8c22e2e-f874-4b7d-9923-ce9488e7f28d,2259,3946949,2,00:18:56.666,63,56,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8301,Rick van Drongelen,5,Left Center Back,50.7,13.0,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0e8cee80-f790-44b0-a91a-67ac7d481ff0,,,,,,,,,,,,,,,,,,,,,,,
3e1d9fa4-e52c-42ee-af3b-4c9b83384046,2260,3946949,2,00:18:56.666,63,56,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8301,Rick van Drongelen,5,Left Center Back,50.7,13.0,55.0,11.1,,,2.740112,false,false,,,,,,,,,,,,,,false,,,,false,false,0.015353672,0.015034676,3.189966E-4,0.009761916,0.010033837,-2.71921E-4,5.909177E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"b8c22e2e-f874-4b7d-9923-ce9488e7f28d, e3a765cc-1d13-4a40-95d0-d841c736f38a",,,,,,,,,,,,,,,,,,,,,,,
e3a765cc-1d13-4a40-95d0-d841c736f38a,2261,3946949,2,00:18:59.406,63,59,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,8301,Rick van Drongelen,5,Left Center Back,55.0,11.1,49.5,26.5,,,1.636486,false,false,,,3799,Youssef Aït Bennasser,16.352676,1.9138203,1,Ground Pass,false,false,false,,,false,,,,false,false,0.014087946,0.015353672,-0.001265726,0.010946307,0.009761916,0.0011843918,-0.0024501178,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,77520b78-1d95-42fa-872b-2491abd75204,,,,,,,,,,,,,,,4,Midfield third - Left - Backwards - Short - Ground Pass,0.8290444397,0.9933205843,,,,,
c18c8d53-b26e-489d-b764-211f7a00aa95,2262,3946949,2,00:19:00.701,64,0,17,Pressure,126,6468,Samsunspor,1,Regular Play,996,Beşiktaş,30604,Almoatasembellah Ali Mohamed Elmusrati,11,Left Defensive Midfield,60.2,56.6,,,,,1.364395,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"77520b78-1d95-42fa-872b-2491abd75204, b6d27939-0ed1-40c6-93fb-132cd997af1e, c4eba62c-13aa-45f0-9c75-fbd726d1497b",,,,,,,,,,,,,,,,,,,,,,,
77520b78-1d95-42fa-872b-2491abd75204,2263,3946949,2,00:19:01.043,64,1,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,49.5,26.5,,,,,,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"c18c8d53-b26e-489d-b764-211f7a00aa95, e3a765cc-1d13-4a40-95d0-d841c736f38a",,,,,,,,,,,,,,,,,,,,,,,
b6d27939-0ed1-40c6-93fb-132cd997af1e,2264,3946949,2,00:19:01.043,64,1,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,49.5,26.5,47.5,28.8,,,0.198105,true,false,,,,,,,,,,,,,,false,,,,false,false,0.013855455,0.014087946,-2.324907E-4,0.011481627,0.010946307,5.353196E-4,-7.678103E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"77520b78-1d95-42fa-872b-2491abd75204, c18c8d53-b26e-489d-b764-211f7a00aa95, c4eba62c-13aa-45f0-9c75-fbd726d1497b",,,,,,,,,,,,,,,,,,,,,,,
c4eba62c-13aa-45f0-9c75-fbd726d1497b,2265,3946949,2,00:19:01.241,64,1,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,47.5,28.8,57.2,27.8,,,0.827852,true,false,,,10530,Jules Olivier Ntcham,9.7514105,-0.102729864,1,Ground Pass,false,false,false,,,false,,,,false,false,0.017957488,0.013855455,0.0041020326,0.0097819315,0.011481627,-0.0016996954,0.005801728,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"c18c8d53-b26e-489d-b764-211f7a00aa95, ed03cd61-e0a7-4334-886a-c1fc7e6e05d5",,,,,,,,,,,,,,,48,Defensive third - Center - Forwards - Short - Ground Pass,0.5397425005,0.8759100437,,,,,
ed03cd61-e0a7-4334-886a-c1fc7e6e05d5,2266,3946949,2,00:19:02.069,64,2,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,57.2,27.8,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,c4eba62c-13aa-45f0-9c75-fbd726d1497b,,,,,,,,,,,,,,,,,,,,,,,
fe8224d1-84af-48a5-827a-f7b947e0b28a,2267,3946949,2,00:19:02.069,64,2,43,Carries,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,57.2,27.8,58.0,26.5,,,0.04,false,false,,,,,,,,,,,,,,false,,,,false,false,0.018947026,0.017957488,9.895377E-4,0.009510943,0.0097819315,-2.709888E-4,0.0012605265,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"ed03cd61-e0a7-4334-886a-c1fc7e6e05d5, fe5fcb7a-82e0-4319-9173-cb7be4eab440",,,,,,,,,,,,,,,,,,,,,,,
fe5fcb7a-82e0-4319-9173-cb7be4eab440,2268,3946949,2,00:19:02.109,64,2,30,Pass,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,58.0,26.5,47.5,28.2,,,0.843217,false,false,,,3799,Youssef Aït Bennasser,10.636729,2.9810808,2,Low Pass,false,false,false,,,false,,,,false,false,0.015593518,0.018947026,-0.0033535082,0.011060649,0.009510943,0.0015497059,-0.004903214,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1ad08ec8-3514-4003-b8f3-f05e50039611,,,,,,,,,,,,,,,4,Midfield third - Left - Backwards - Short - Ground Pass,0.4973672433,0.8466662169,,,,,
1ad08ec8-3514-4003-b8f3-f05e50039611,2269,3946949,2,00:19:02.952,64,2,42,Ball Receipt*,126,6468,Samsunspor,1,Regular Play,6468,Samsunspor,3799,Youssef Aït Bennasser,10,Center Defensive Midfield,47.5,28.2,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,fe5fcb7a-82e0-4319-9173-cb7be4eab440,,,,,,,,,,,,,,,,,,,,,,,
